customer_id,age,annual_income,tenure_months,monthly_spend,orders_last_12_months,satisfaction_score,complaints_last_year,support_calls,discount_pct,region,customer_segment,payment_method,monthly_income,spending_ratio,orders_per_tenure_month
CUST10192,48,26406.74,2,87.52,10,5.1,1,2,1.2,Lagos,Family,Card,2200.561666666667,3.977166435538805,4.166666666666667
CUST10193,41,39511.07,14,57.84,7,5.9,0,2,4.7,Lagos,Business,USSD,3292.5891666666666,1.7566722440065532,0.5109489051094891
CUST10194,23,65576.23,8,145.9,8,6.6,3,2,7.8,Port Harcourt,Family,Bank Transfer,5464.685833333333,2.669869859856232,1.0389610389610389
CUST10195,40,57402.75,6,123.43,8,9.8,0,3,23.5,Lagos,Professional,Card,4783.5625,2.5802944980858933,1.2307692307692308
CUST10196,43,70076.98,5,100.42,7,5.1,1,2,9.4,Abuja,Business,Cash,5839.748333333333,1.719594651481842,1.5217391304347827
CUST10197,27,54409.15,29,89.14,8,4.5,2,3,17.0,Abuja,Family,USSD,4534.095833333334,1.9659928523051726,0.273972602739726
CUST10198,40,74530.07,46,83.34,8,7.8,2,3,16.3,Port Harcourt,Family,USSD,6210.839166666668,1.3418476596090678,0.17543859649122806
CUST10199,38,62208.15,26,63.27,9,6.9,1,3,19.9,Abuja,Student,Cash,5184.0125,1.2204831682022372,0.3474903474903475
CUST10200,24,116467.29,5,87.32,6,9.2,1,3,8.2,Lagos,Business,USSD,9705.6075,0.8996860835346988,1.25
CUST10201,42,58921.54,50,95.44,8,6.4,3,4,11.9,Port Harcourt,Business,USSD,4910.128333333333,1.9437373836461165,0.16
CUST10202,45,43430.42,30,56.38,11,9.2,2,6,10.7,Abuja,Family,Cash,3619.2016666666664,1.5578021119758918,0.36303630363036304
CUST10203,51,58826.76,15,94.53,12,7.0,2,2,15.2,Abuja,Business,Bank Transfer,4902.2300000000005,1.928306097429129,0.8163265306122449
CUST10204,51,74154.23,34,83.81,7,8.0,3,3,19.3,Lagos,Professional,Card,6179.519166666666,1.356254390342938,0.20833333333333331
CUST10205,21,56498.06,9,38.03,9,9.9,3,5,25.1,Lagos,Business,Card,4708.171666666666,0.807744549104872,1.0
CUST10206,27,56241.71,13,64.51,6,6.7,1,1,9.7,Lagos,Professional,Card,4686.809166666667,1.376416186492196,0.4724409448818898
CUST10207,44,37383.81,75,80.65,9,8.9,3,4,12.8,Ibadan,Student,Card,3115.3174999999997,2.588821203617288,0.12032085561497327
CUST10208,44,38196.26,10,133.02,5,5.9,1,3,17.2,Abuja,Family,Card,3183.021666666667,4.179047896312362,0.48543689320388345
CUST10209,44,25429.26,19,100.44,13,7.4,3,6,15.7,Lagos,Family,Card,2119.105,4.73973682285682,0.6842105263157895
CUST10210,70,139944.62624999997,66,56.91,12,4.4,1,3,22.3,Lagos,Professional,USSD,11662.052187499998,0.4879930143084005,0.18099547511312217
CUST10211,45,27749.24,37,100.1,8,6.1,3,1,11.4,Lagos,Student,Card,2312.436666666667,4.328767202272926,0.21680216802168023
CUST10212,52,37571.11,2,46.47,8,5.1,2,4,9.6,Port Harcourt,Professional,USSD,3130.9258333333332,1.484225512634575,4.2105263157894735
CUST10213,49,57402.75,5,112.45,5,9.2,3,3,20.3,Lagos,Professional,Cash,4783.5625,2.350758456694148,1.0416666666666667
CUST10214,38,89975.88,1,73.3,9,10.0,0,2,13.8,Abuja,Student,Bank Transfer,7497.990000000001,0.9775953288814735,9.0
CUST10215,34,46763.87,30,85.05,3,6.4,0,4,15.2,Abuja,Professional,USSD,3896.9891666666667,2.1824541039909655,0.10033444816053512
CUST10216,47,109244.81,18,119.57,8,5.6,1,6,11.6,Kano,Professional,Bank Transfer,9103.734166666667,1.3134170859009227,0.449438202247191
CUST10217,29,37974.44,4,53.17,10,4.6,1,3,17.6,Abuja,Business,Cash,3164.536666666667,1.6801827755722007,2.3255813953488373
CUST10218,35,64121.52,91,57.68,8,7.5,1,6,6.8,Abuja,Family,Card,5343.46,1.079450393565218,0.0881542699724518
CUST10219,32,34740.02,23,72.22,13,5.9,2,5,9.3,Kano,Professional,Bank Transfer,2895.0016666666666,2.494644505098155,0.5752212389380531
CUST10220,39,139944.62624999997,8,111.62,3,6.0,1,2,0.0,Abuja,Business,Bank Transfer,11662.052187499998,0.9571214243033502,0.36144578313253006
CUST10221,66,28621.38,21,48.68,9,9.9,1,4,8.2,Kano,Family,Cash,2385.1150000000002,2.0409917341511834,0.43269230769230765
CUST10222,18,65217.94,34,22.434999999999988,4,6.5,3,1,17.6,Port Harcourt,Professional,Cash,5434.828333333334,0.41280052697156616,0.11730205278592375
CUST10223,46,77937.75,2,87.41999999999999,12,8.1,1,4,12.3,Abuja,Professional,Cash,6494.8125,1.3459972862957934,5.0
CUST10224,19,69056.34,10,99.56,8,7.1,2,1,6.5,Abuja,Professional,USSD,5754.695,1.7300656246768944,0.8333333333333334
CUST10225,32,49671.18,49,118.95,6,4.6,3,2,20.6,Ibadan,Professional,USSD,4139.265,2.873698591416592,0.12170385395537527
CUST10226,51,57402.75,18,74.9,8,3.7,2,5,12.8,Port Harcourt,Professional,Bank Transfer,4783.5625,1.5657786430092635,0.43243243243243246
CUST10227,39,56341.39,24,76.61,8,7.9,1,1,22.2,Ibadan,Professional,Cash,4695.115833333333,1.631695632642361,0.33755274261603374
CUST10228,25,50728.21,17,115.21,7,10.0,0,4,17.1,Lagos,Professional,Bank Transfer,4227.350833333333,2.725347494027485,0.4117647058823529
CUST10229,29,93453.75,1,38.36,9,7.6,4,1,13.1,Abuja,Family,Card,7787.8125,0.4925645038321095,6.9230769230769225
CUST10230,46,139944.62624999997,5,75.72,9,8.1,1,3,23.0,Ibadan,Professional,Cash,11662.052187499998,0.6492853811884043,1.6666666666666665
CUST10231,29,40476.14,18,91.18,6,5.4,0,2,9.8,Abuja,Family,USSD,3373.0116666666668,2.703222194606502,0.33898305084745767
CUST10232,41,25892.19,7,96.79,5,8.8,2,4,5.4,Ibadan,Family,Cash,2157.6825,4.485831441836323,0.7142857142857143
CUST10233,39,52393.27,2,72.38,7,8.8,1,3,21.6,Lagos,Business,Bank Transfer,4366.105833333333,1.6577701678097208,4.666666666666667
CUST10234,30,139944.62624999997,56,90.31,8,5.7,3,5,15.6,Ibadan,Professional,USSD,11662.052187499998,0.7743920070671526,0.1436265709156194
CUST10235,64,35350.49,91,32.33,8,8.0,1,6,20.4,Abuja,Business,Card,2945.8741666666665,1.0974671072451896,0.0881542699724518
CUST10236,46,135483.17,47,72.33,7,3.8,1,4,17.3,Lagos,Business,Card,11290.264166666668,0.6406404574088426,0.14799154334038056
CUST10237,18,138389.01,58,100.95,8,8.3,0,5,21.9,Ibadan,Family,Bank Transfer,11532.417500000001,0.8753585273859535,0.1386481802426343
CUST10238,40,40563.14,8,61.11,5,6.0,1,7,8.9,Lagos,Family,Cash,3380.2616666666668,1.8078482089897379,0.6024096385542168
CUST10239,30,75209.22,91,94.24,12,4.8,0,2,10.9,Lagos,Student,Card,6267.435,1.503645430706501,0.1322314049586777
CUST10240,38,134686.7,7,96.7,7,7.7,2,4,10.8,Lagos,Business,Bank Transfer,11223.891666666668,0.8615550013475717,1.0606060606060606
CUST10241,28,44648.15,91,83.7,10,3.8,1,6,10.9,Port Harcourt,Student,USSD,3720.679166666667,2.2495892886939326,0.11025358324145534
CUST10242,37,49173.95,91,98.86,5,7.6,1,3,2.6,Ibadan,Family,USSD,4097.829166666666,2.4124968606345436,0.05509641873278237
CUST10243,44,39941.21,37,63.92,8,5.0,1,7,13.0,Lagos,Professional,Bank Transfer,3328.4341666666664,1.9204225410296785,0.21447721179624665
CUST10244,48,31475.74,91,89.36,6,4.6,2,6,16.7,Abuja,Professional,Cash,2622.9783333333335,3.4068142639378767,0.06611570247933884
CUST10245,24,38483.54,25,102.28,6,7.1,1,3,7.9,Lagos,Family,Cash,3206.9616666666666,3.18931158620023,0.23715415019762845
CUST10246,34,28054.98,9,89.65,11,6.7,1,1,6.5,Kano,Business,Cash,2337.915,3.8346133199881094,1.2222222222222223
CUST10247,32,56040.75,17,71.72,10,9.6,1,2,11.2,Lagos,Professional,Cash,4670.0625,1.535739618045797,0.5813953488372093
CUST10248,30,36011.84,27,92.77,9,4.7,2,4,16.7,Lagos,Business,Bank Transfer,3000.986666666666,3.091316633640492,0.3333333333333333
CUST10249,59,62546.82,2,103.05,9,9.5,0,4,5.5,Lagos,Family,Bank Transfer,5212.235,1.9770789306314855,3.91304347826087
CUST10250,43,139944.62624999997,29,87.41999999999999,9,5.0,3,5,26.0,Port Harcourt,Student,USSD,11662.052187499998,0.7496107768553922,0.3082191780821918
CUST10251,23,65977.73,91,123.51,5,8.7,1,4,4.2,Ibadan,Professional,USSD,5498.144166666666,2.2463943515486213,0.05509641873278237
CUST10252,49,86988.34,6,77.1,11,9.0,1,4,8.6,Abuja,Family,Cash,7249.028333333333,1.0635908214825114,1.746031746031746
CUST10253,63,18371.1,47,99.41,7,7.6,1,2,18.8,Lagos,Student,Card,1530.925,6.493459836373434,0.1483050847457627
CUST10254,50,67563.26,72,120.65,6,5.6,3,6,17.8,Port Harcourt,Professional,Card,5630.2716666666665,2.1428806129248352,0.08391608391608392
CUST10255,20,108045.36,86,57.61,5,4.3,3,1,17.3,Kano,Student,USSD,9003.78,0.6398423773126397,0.05793742757821553
CUST10256,32,28276.49,91,75.0,10,3.5,0,1,7.9,Lagos,Professional,USSD,2356.374166666667,3.182856146572647,0.11019283746556474
CUST10257,53,57402.75,22,87.41999999999999,8,10.0,0,7,9.0,Lagos,Family,Bank Transfer,4783.5625,1.8275082639769,0.36199095022624433
CUST10258,30,69254.88,91,87.41999999999999,10,6.5,2,3,6.9,Lagos,Professional,USSD,5771.240000000001,1.5147524622091608,0.11019283746556474
CUST10259,43,37321.76,42,131.77,9,5.0,1,3,10.1,Kano,Student,USSD,3110.146666666667,4.2367776867971925,0.21176470588235294
CUST10260,47,57402.75,5,87.41999999999999,10,4.9,1,1,14.3,Port Harcourt,Professional,Cash,4783.5625,1.8275082639769,1.8867924528301887
CUST10261,27,74769.72,19,72.67,9,7.3,0,2,6.8,Port Harcourt,Professional,Card,6230.81,1.166301010623017,0.4639175257731959
CUST10262,37,57347.9,38,93.15,9,6.942268041237114,0,1,1.5,Lagos,Student,Card,4778.991666666667,1.9491559411940105,0.23684210526315788
CUST10263,18,73969.21,8,55.63,11,3.5,1,1,19.0,Abuja,Family,Bank Transfer,6164.100833333334,0.9024836144660731,1.2941176470588236
CUST10264,26,33147.35,31,77.56,10,8.6,0,2,10.9,Ibadan,Family,Card,2762.2791666666667,2.8078262666548004,0.32573289902280134
CUST10265,35,60369.36,33,87.41999999999999,7,7.6,0,3,16.5,Lagos,Student,Cash,5030.78,1.7377027021654692,0.21212121212121213
CUST10266,23,25274.35,5,77.1,9,10.0,0,2,10.1,Ibadan,Professional,Cash,2106.195833333333,3.660628265415332,1.6981132075471699
CUST10267,58,51736.26,25,84.66,9,9.1,2,7,15.3,Port Harcourt,Professional,Bank Transfer,4311.3550000000005,1.9636517985644881,0.36
CUST10268,38,33454.42,44,75.31,16,2.2000000000000006,1,4,26.0,Lagos,Professional,USSD,2787.8683333333333,2.701347086573314,0.3611738148984199
CUST10269,33,36700.55,21,48.8,11,9.6,0,4,5.1,Abuja,Family,USSD,3058.379166666667,1.5956164144679028,0.5314009661835749
CUST10270,40,108547.13,1,93.12,9,9.2,1,3,7.3,Ibadan,Professional,Cash,9045.594166666668,1.0294514465744051,9.0
CUST10271,55,100238.64,1,128.95,5,5.7,4,4,6.6,Abuja,Professional,Bank Transfer,8353.22,1.5437160759563378,5.0
CUST10272,21,76888.72,13,86.52,2,6.2,1,4,24.6,Ibadan,Family,Cash,6407.393333333333,1.3503151047383803,0.15151515151515152
CUST10273,52,30161.35,78,96.89,6,7.7,1,7,11.9,Lagos,Student,Card,2513.445833333333,3.854867239032736,0.07672634271099744
CUST10274,38,46215.19,8,102.94,6,5.2,2,4,17.3,Port Harcourt,Family,Card,3851.2658333333334,2.672887420780916,0.7692307692307693
CUST10275,26,107182.92,30,55.68,6,6.6,1,4,0.0,Ibadan,Professional,Cash,8931.91,0.6233829046642879,0.19867549668874174
CUST10276,44,59458.43,8,128.17,8,8.8,3,1,14.2,Ibadan,Professional,USSD,4954.869166666666,2.5867484223851855,1.0666666666666667
CUST10277,40,139944.62624999997,12,90.99,7,7.9,0,1,9.8,Abuja,Family,Card,11662.052187499998,0.7802228847640372,0.603448275862069
CUST10278,31,68282.81,56,130.32,7,5.8,1,1,20.3,Port Harcourt,Family,Bank Transfer,5690.234166666666,2.2902396664694966,0.12389380530973451
CUST10279,39,61127.4,39,69.81,6,8.8,0,5,16.0,Lagos,Professional,USSD,5093.95,1.3704492584340249,0.1530612244897959
CUST10280,33,46400.91,3,130.69,8,7.5,2,6,9.5,Lagos,Family,Card,3866.7425000000003,3.379847507301042,2.6666666666666665
CUST10281,39,59191.66,17,105.72,9,7.5,0,3,21.5,Lagos,Business,Cash,4932.638333333333,2.1432749140672858,0.5357142857142857
CUST10282,46,50575.88,1,98.91,8,6.1,1,6,22.0,Lagos,Business,USSD,4214.656666666667,2.346810376804121,8.0
CUST10283,57,57402.75,20,92.42,7,7.0,2,7,21.0,Lagos,Family,USSD,4783.5625,1.9320328729895346,0.3553299492385787
CUST10284,23,93085.6,33,81.39,12,5.6,0,2,16.6,Abuja,Business,Card,7757.133333333334,1.0492278075233978,0.36809815950920244
CUST10285,64,35696.01,4,115.32,8,3.5,0,3,10.3,Ibadan,Student,Bank Transfer,2974.6675,3.876735803245236,2.1052631578947367
CUST10286,18,26447.33,10,89.33,6,6.5,2,3,13.4,Port Harcourt,Family,Card,2203.9441666666667,4.05318797776562,0.5882352941176471
CUST10287,36,20033.79,15,37.04,16,6.8,0,2,9.5,Abuja,Professional,Card,1669.4825,2.2186515881418343,1.0526315789473684
CUST10288,45,72728.14,76,63.12,7,7.2,0,2,13.3,Ibadan,Student,Card,6060.678333333333,1.0414675804991025,0.0925925925925926
CUST10289,41,29978.53,91,89.95,8,9.2,2,1,8.4,Lagos,Family,Card,2498.210833333333,3.600576812805698,0.0881542699724518
CUST10290,31,16831.35,1,92.86,9,5.8,3,2,11.0,Abuja,Family,Card,1402.6125,6.62050281171742,6.428571428571429
CUST10291,36,68105.05,43,87.41999999999999,7,6.3,0,4,24.9,Port Harcourt,Professional,Cash,5675.420833333334,1.540326304730706,0.16317016317016317
CUST10292,32,139944.62624999997,14,116.59,7,8.4,0,1,13.9,Lagos,Family,Card,11662.052187499998,0.9997382804114641,0.5035971223021583
CUST10293,31,54816.66,15,37.42,6,5.6,3,5,9.4,Kano,Professional,Bank Transfer,4568.055,0.8191670196615408,0.4
CUST10294,48,87226.06,42,91.96,7,7.3,1,3,5.4,Lagos,Professional,USSD,7268.838333333333,1.2651265000390937,0.166270783847981
CUST10295,42,57531.89,75,45.57,10,6.3,1,3,11.4,Lagos,Professional,Cash,4794.324166666666,0.9504989319836356,0.13297872340425532
CUST10296,30,57402.75,90,111.23,10,6.6,0,3,16.5,Lagos,Professional,Bank Transfer,4783.5625,2.325254452095065,0.11061946902654866
CUST10297,49,91179.06,26,84.7,7,8.4,1,4,12.8,Ibadan,Professional,Card,7598.255,1.1147296320010318,0.2713178294573643
CUST10298,42,46884.27,13,96.55,10,6.3,1,0,11.7,Port Harcourt,Family,Bank Transfer,3907.0224999999996,2.471191297209064,0.7518796992481203
CUST10299,48,63713.66,46,67.12,6,8.4,3,4,14.6,Port Harcourt,Student,USSD,5309.471666666667,1.2641559125625492,0.12903225806451613
CUST10300,46,65645.36,9,117.68,8,3.5,4,6,14.4,Port Harcourt,Student,Bank Transfer,5470.446666666667,2.1511954538751863,0.9195402298850576
CUST10301,28,38087.4,25,113.04,7,4.4,1,4,16.2,Lagos,Family,Card,3173.9500000000003,3.5614927771388962,0.28112449799196787
CUST10302,31,94912.6,13,100.65,7,2.8,3,1,16.4,Port Harcourt,Family,USSD,7909.383333333334,1.2725391570771425,0.5263157894736842
CUST10303,47,49954.14,32,84.33,8,4.9,1,3,11.5,Abuja,Professional,Card,4162.845,2.0257780436216093,0.24922118380062305
CUST10304,45,36294.76,8,100.16,9,10.0,1,0,11.2,Lagos,Student,Card,3024.5633333333335,3.3115524114224746,1.0975609756097562
CUST10305,38,73877.89,6,67.84,9,7.0,1,5,12.0,Port Harcourt,Professional,Cash,6156.490833333333,1.101926435635885,1.40625
CUST10306,39,33554.66,75,112.4,10,5.7,2,3,15.4,Lagos,Family,USSD,2796.221666666667,4.019709930006742,0.13315579227696406
CUST10307,53,55859.12,3,126.49,7,8.4,0,2,18.7,Lagos,Business,USSD,4654.926666666667,2.7173360410976755,2.1875
CUST10308,31,54724.84,21,113.46,4,8.7,1,4,10.0,Kano,Family,Card,4560.403333333333,2.487937835907789,0.18867924528301888
CUST10309,45,99940.57,8,67.36,6,4.8,2,4,11.0,Port Harcourt,Student,Bank Transfer,8328.380833333335,0.8088006702383225,0.8
CUST10310,36,71408.52,1,94.13,7,10.0,1,6,7.1,Port Harcourt,Family,USSD,5950.71,1.5818280507704123,5.833333333333334
CUST10311,38,54248.12,1,52.76,6,7.5,3,3,3.0,Abuja,Professional,Bank Transfer,4520.676666666667,1.1670819191522213,5.454545454545454
CUST10312,51,57402.75,6,99.77,10,7.7,1,2,4.6,Abuja,Professional,Bank Transfer,4783.5625,2.085684048238107,1.7241379310344829
CUST10313,48,118149.09,60,101.1,7,7.9,2,0,6.0,Port Harcourt,Professional,USSD,9845.7575,1.026838209249009,0.11570247933884298
CUST10314,48,74748.48,10,39.05,15,6.942268041237114,1,3,8.0,Kano,Family,Bank Transfer,6229.04,0.6269023798209675,1.5
CUST10315,54,55314.06,90,63.17,5,5.9,0,3,14.8,Abuja,Family,USSD,4609.505,1.3704291458627336,0.05549389567147614
CUST10316,38,26730.98,26,80.01,5,10.0,0,4,5.6,Ibadan,Family,Cash,2227.5816666666665,3.591787506481244,0.19157088122605362
CUST10317,46,30615.94,17,78.86,6,6.5,1,3,12.1,Ibadan,Family,USSD,2551.3283333333334,3.0909389030681402,0.3488372093023256
CUST10318,34,46500.34,26,87.41999999999999,8,8.7,1,4,17.0,Abuja,Professional,USSD,3875.028333333333,2.25598350463674,0.3076923076923077
CUST10319,38,39334.48,22,96.47,13,6.1,0,1,7.0,Ibadan,Professional,USSD,3277.8733333333334,2.943066744494906,0.5963302752293578
CUST10320,36,49625.21,43,94.7,8,5.8,1,0,9.0,Port Harcourt,Family,Cash,4135.434166666667,2.2899651205506233,0.18735362997658078
CUST10321,39,56740.64,10,80.94,6,10.0,2,3,4.1,Abuja,Family,Bank Transfer,4728.386666666666,1.7117889399908073,0.6
CUST10322,45,73601.41,13,67.15,13,6.8,1,2,6.3,Lagos,Family,Cash,6133.450833333333,1.0948159824655534,0.9923664122137404
CUST10323,28,52908.23,67,116.61,5,6.9,3,3,20.2,Port Harcourt,Professional,Bank Transfer,4409.019166666667,2.644805921498413,0.07418397626112759
CUST10324,63,71873.6,88,133.41,7,7.5,3,2,15.0,Ibadan,Family,USSD,5989.466666666667,2.2274103426014555,0.07972665148063782
CUST10325,26,56985.34,67,87.41999999999999,6,10.0,0,3,24.9,Kano,Professional,USSD,4748.778333333333,1.8408945177829947,0.08968609865470852
CUST10326,23,18556.62,16,71.0,6,10.0,1,3,7.6,Kano,Family,Cash,1546.385,4.591353382243103,0.36809815950920244
CUST10327,52,32808.86,46,100.92,7,9.3,1,0,21.1,Lagos,Professional,Cash,2734.0716666666667,3.6911980483320663,0.15384615384615385
CUST10328,47,50809.59,19,77.6,8,10.0,0,1,7.6,Abuja,Business,Cash,4234.1325,1.8327248852037576,0.4123711340206186
CUST10329,45,28275.65,21,83.17,6,5.3,0,2,9.0,Lagos,Student,Cash,2356.304166666667,3.5296801311375683,0.2912621359223301
CUST10330,46,76500.25,7,104.04,9,8.2,1,4,28.3,Lagos,Family,USSD,6375.020833333333,1.6319946666840959,1.3043478260869565
CUST10331,38,127644.13,27,39.41,7,7.1,0,3,7.0,Port Harcourt,Family,USSD,10637.010833333334,0.37049882356517294,0.26119402985074625
CUST10332,27,107517.35,6,118.45,6,3.8,2,0,21.5,Abuja,Student,Card,8959.779166666667,1.3220191903911322,0.9677419354838709
CUST10333,39,57402.75,12,87.78,6,7.8,1,5,11.8,Port Harcourt,Student,Cash,4783.5625,1.8350340358258097,0.49586776859504134
CUST10334,30,124864.93,58,87.41999999999999,6,6.1,2,3,5.5,Abuja,Family,Cash,10405.410833333333,0.8401398214855043,0.10362694300518135
CUST10335,50,59686.17,7,83.33,5,9.8,4,2,3.4,Lagos,Student,Bank Transfer,4973.8475,1.6753629860987898,0.7142857142857143
CUST10336,36,45692.58,2,84.24,7,6.3,1,2,12.6,Lagos,Professional,Bank Transfer,3807.715,2.2123504516488235,3.1818181818181817
CUST10337,28,39250.4,2,41.89,4,6.2,1,2,5.3,Ibadan,Business,USSD,3270.866666666667,1.2807003240731303,1.9047619047619047
CUST10338,34,46570.85,85,129.16,12,9.8,2,1,10.2,Lagos,Family,Card,3880.9041666666667,3.3280904256632633,0.14150943396226415
CUST10339,43,44426.49,21,87.73,6,6.9,0,0,0.6,Lagos,Professional,Cash,3702.2075,2.369667286342,0.2830188679245283
CUST10340,31,60404.41,16,97.34,10,6.942268041237114,2,5,14.1,Ibadan,Family,Card,5033.700833333333,1.9337660942305372,0.6329113924050632
CUST10341,28,60078.31,50,112.79,4,7.8,1,5,2.7,Ibadan,Family,Card,5006.525833333333,2.252859642689683,0.08
CUST10342,41,55092.22,54,63.81,8,7.8,1,0,11.6,Kano,Business,USSD,4591.018333333333,1.389887719173415,0.14760147601476015
CUST10343,41,69940.8,12,97.81,2,6.6,1,1,3.7,Lagos,Family,Card,5828.400000000001,1.6781621028069453,0.1652892561983471
CUST10344,32,105867.53,36,81.15,6,7.9,1,2,19.4,Lagos,Business,Cash,8822.294166666667,0.9198287709177686,0.16901408450704225
CUST10345,32,92720.35,44,109.71,9,6.8,1,2,0.0,Ibadan,Professional,USSD,7726.695833333334,1.4198824745592524,0.20361990950226244
CUST10346,41,24303.96,32,34.37,6,5.6,1,4,10.3,Kano,Family,Card,2025.33,1.697007401263004,0.18808777429467086
CUST10347,21,57402.75,5,82.92,10,6.8,1,2,15.4,Port Harcourt,Student,USSD,4783.5625,1.733436115865529,2.0408163265306123
CUST10348,21,57402.75,63,74.94,6,9.3,1,5,14.2,Lagos,Student,USSD,4783.5625,1.5666148398813646,0.09584664536741214
CUST10349,29,25933.87,23,97.67,8,8.0,1,3,4.5,Lagos,Family,Bank Transfer,2161.1558333333332,4.519340923664691,0.3448275862068966
CUST10350,35,48604.31,10,97.55,3,8.4,0,2,1.6,Lagos,Student,USSD,4050.3591666666666,2.40842838834663,0.3
CUST10351,42,28897.96,17,68.64,5,7.0,1,4,16.7,Port Harcourt,Family,Card,2408.1633333333334,2.850305004228672,0.3012048192771084
CUST10352,56,20414.47,1,67.29,11,3.5,0,4,11.3,Lagos,Business,Bank Transfer,1701.2058333333334,3.9554296535741558,10.0
CUST10353,48,74079.41,4,87.41999999999999,9,4.8,3,2,5.6,Ibadan,Professional,Cash,6173.284166666667,1.4161019910930712,2.1951219512195124
CUST10354,36,83501.83,44,66.07,7,6.5,2,0,16.9,Lagos,Student,Cash,6958.485833333333,0.9494881728939354,0.16091954022988506
CUST10355,38,40054.96,1,106.13,8,5.0,1,5,8.6,Kano,Family,Cash,3337.9133333333334,3.1795313239608776,8.0
CUST10356,26,13227.0,16,77.06,4,6.1,1,2,8.1,Lagos,Business,Cash,1102.25,6.991154456792923,0.2469135802469136
CUST10357,38,40727.3,22,22.434999999999988,12,6.0,4,3,6.8,Port Harcourt,Family,Cash,3393.941666666667,0.6610308073454411,0.5405405405405406
CUST10358,35,68225.98,2,75.76,11,6.0,1,0,7.4,Lagos,Family,Card,5685.498333333333,1.3325129224966796,6.470588235294118
CUST10359,42,24384.11,91,67.71,6,6.942268041237114,0,5,7.2,Kano,Professional,USSD,2032.0091666666667,3.3321700074351694,0.06611570247933884
CUST10360,28,60835.96,8,44.83,9,6.9,4,3,14.0,Port Harcourt,Student,Bank Transfer,5069.663333333333,0.8842796267207751,1.1688311688311688
CUST10361,44,57402.75,11,54.93,14,8.7,2,3,21.3,Lagos,Family,USSD,4783.5625,1.1483073546128015,1.2844036697247705
CUST10362,38,75636.84,11,88.6,8,7.3,3,1,3.6,Ibadan,Professional,USSD,6303.07,1.4056642239416666,0.7339449541284403
CUST10363,37,58738.91,8,87.41999999999999,8,9.5,3,6,10.0,Port Harcourt,Business,Card,4894.909166666667,1.7859371241311761,1.0126582278481011
CUST10364,43,32205.76,1,92.91,6,8.8,4,2,11.0,Ibadan,Professional,Card,2683.813333333333,3.461865206720786,6.0
CUST10365,46,106213.11,39,72.97,8,5.9,0,4,14.8,Ibadan,Family,Card,8851.0925,0.8244180026363975,0.2040816326530612
CUST10366,33,50407.6,91,104.57,6,10.0,1,3,17.9,Ibadan,Family,Bank Transfer,4200.633333333333,2.4893865210801542,0.06611570247933884
CUST10367,41,54180.21,8,74.13,11,6.2,1,1,11.0,Lagos,Family,Card,4515.0175,1.6418541013406922,1.4473684210526316
CUST10368,38,32918.53,33,70.25,5,7.4,1,3,8.2,Lagos,Family,USSD,2743.210833333333,2.5608676936667587,0.15337423312883436
CUST10369,39,43100.21,41,59.39,12,7.7,1,3,15.5,Ibadan,Business,Bank Transfer,3591.6841666666664,1.6535418272904008,0.29556650246305416
CUST10370,29,33807.8,57,87.41999999999999,9,7.9,0,1,2.2,Abuja,Business,Card,2817.316666666667,3.1029525730748517,0.15901060070671377
CUST10371,38,50009.49,16,76.57,11,8.4,1,5,0.0,Lagos,Business,Card,4167.4574999999995,1.8373312745240955,0.6666666666666666
CUST10372,44,139944.62624999997,11,89.82,6,5.6,1,2,27.5,Kano,Business,Card,11662.052187499998,0.7701903451973384,0.5555555555555555
CUST10373,55,25862.33,12,83.53,9,8.3,4,7,7.2,Lagos,Family,USSD,2155.1941666666667,3.8757528807342574,0.7627118644067796
CUST10374,50,22643.54,37,87.41999999999999,9,8.0,1,5,9.5,Kano,Family,Card,1886.9616666666668,4.632844511061432,0.24064171122994654
CUST10375,64,57402.75,51,65.43,9,7.0,2,3,15.3,Ibadan,Student,USSD,4783.5625,1.367809033539334,0.17681728880157171
CUST10376,29,49018.86,6,100.69,9,6.7,2,2,14.1,Kano,Professional,Bank Transfer,4084.905,2.4649288049538485,1.5
CUST10377,48,38066.83,14,53.18,7,5.5,2,0,17.3,Lagos,Student,Card,3172.2358333333336,1.6764201274442867,0.5035971223021583
CUST10378,40,97444.28,70,109.97,5,7.9,3,2,17.6,Abuja,Student,Cash,8120.356666666667,1.354250860081269,0.07173601147776183
CUST10379,64,39418.87,49,63.89,2,5.8,2,6,3.3,Abuja,Professional,Cash,3284.9058333333337,1.9449568189042457,0.04056795131845842
CUST10380,28,139944.62624999997,91,75.79,9,7.4,1,4,19.6,Abuja,Student,USSD,11662.052187499998,0.6498856185983778,0.09917355371900827
CUST10381,28,79853.4,42,51.7,6,6.8,1,3,15.1,Lagos,Business,Card,6654.45,0.7769237127035293,0.14251781472684086
CUST10382,31,42055.15,15,73.66,7,4.6,2,4,14.3,Abuja,Business,Card,3504.5958333333333,2.101811549833968,0.4666666666666667
CUST10383,18,139944.62624999997,27,111.53,4,5.3,1,2,14.5,Abuja,Student,Cash,11662.052187499998,0.9563496904905273,0.14925373134328357
CUST10384,32,39416.72,32,100.49,9,7.7,3,2,0.0,Port Harcourt,Professional,Bank Transfer,3284.726666666667,3.059310871122711,0.27692307692307694
CUST10385,29,82722.0,2,109.66,8,6.1,4,2,10.7,Kano,Business,Bank Transfer,6893.5,1.5907739174584754,3.2
